partition,pca_1,pca_2,kmeans_segment,gmm_segment
train,-0.32231679542061703,0.1003729971893743,4,7
train,0.04488734569716933,-0.8405026287600806,2,6
train,0.5561405092553456,-0.21208684301075673,0,0
train,-0.2097851714856489,-0.20972792967992482,3,7
train,-1.228893701465148,0.4816778504255188,1,2
train,0.771263550312285,-0.22314478403129415,3,6
train,0.629866702410432,-0.15909994722401263,4,6
train,-0.43096435915108877,-0.45527013138740957,3,6
train,-1.8124086012978058,0.20799856499237643,1,2
train,0.8024833506373296,0.15257956219653687,3,3
train,-1.4476273108183313,0.44740568180005114,1,2
train,-1.3694284074945384,0.22959264266857488,1,2
train,1.5326567795502122,0.32323190327223744,0,1
train,0.9974069975038129,-0.35436155575382894,0,0
train,-0.6879075661631026,-0.01962630594276724,1,6
train,1.2624288427168893,0.0854940702582798,3,4
train,-0.4547462142994936,-0.3974399138729532,3,2
train,1.1984966603800167,-0.2272027589801597,3,0
train,-1.8796429977684457,0.4808632246381588,1,2
train,1.9801282378014193,0.9439424468248663,4,4
train,-1.4735790295755806,0.24291574688143522,1,2
train,-1.5540473055148916,0.7031314647976764,1,2
train,-0.19046941102438691,-0.15549140309496928,1,6
train,-1.2530452001574668,-0.19153594632411364,1,2
train,0.356440620627142,-0.21419970489607496,3,6
train,-0.15943909616359742,-0.2491480722530214,3,2
train,0.051900375512178284,-0.5372575647283218,3,2
train,0.9782003006266664,-0.840072638335665,0,0
train,-0.9931142250802326,1.753135090257575,4,7
train,-1.2536064659710355,0.2262540966036247,1,7
train,-0.8853155803518975,0.14133108850911777,4,7
train,-0.7629234080785467,0.14597422732047302,1,7
train,0.15550260010579603,-0.7954875610240629,3,6
train,0.3153016440543288,-0.9750431836564646,3,1
train,-0.07624514235789624,-0.4981436995541932,3,7
train,-1.1881667817356525,0.11718422757477796,1,2
train,0.28721980797270596,-0.8269152984898106,3,6
train,-1.3873961266612267,0.007483137085986344,1,6
train,1.3454750453759192,-0.7139960607332217,3,0
train,-1.0017845119762483,-0.1096894757001748,1,2
train,0.9229758406310168,-0.9229061284877963,3,0
train,-0.3148235725036799,0.21369818409213528,4,7
train,-0.26947950585210473,-0.12430410909758303,4,7
train,-0.15518842395503535,-0.22339335114152203,3,6
train,-1.9618798426960702,0.3301127533948812,1,2
train,-0.22941070316521367,-0.18952172383084037,2,6
train,0.43810391710953506,-0.14697042475711558,0,0
train,-1.774242809528518,0.2318533389379542,1,6
train,0.5385398559930358,-0.42769525615114384,3,6
train,-1.5122030535825015,0.07426618386804949,1,2
train,1.632285565275112,-0.6446204240908608,3,0
train,-0.2498048098141084,0.32971628116729446,4,7
train,-0.359312224411212,0.43182639155777536,4,5
train,-1.0610176398537123,0.55539727704979,4,7
train,0.24728334302029042,-1.2929215264388645,2,6
train,-1.201056486795411,0.0077096941162627525,1,7
train,-0.7641467703975793,0.779182448941422,4,7
train,-1.460346304882304,0.10495513390892232,1,2
train,0.5619632417306907,-0.8018181750388449,3,6
train,0.373319750476975,-0.7862544153990215,3,0
train,0.13267284470253415,-0.484202877729585,3,6
train,0.7548751555016152,-0.5351120467026194,0,0
train,0.8912591999530456,-0.9515254699469636,3,1
train,-0.4863900794792045,0.09008249228081504,1,6
train,-1.4013754174131559,0.44902560497102906,1,2
train,0.4778159056588276,1.0392651352737143,4,3
train,-1.484679568666754,0.12363829938116026,1,2
train,0.619363937606044,0.31686421365367246,4,7
train,-1.7712176472050076,0.39520072470722145,1,2
train,-0.7746889312293238,0.2300214792176024,1,6
train,2.2563887569258454,0.40512924529170596,3,4
train,-0.8818367757365965,0.927409843079317,4,3
train,-1.6919851831699053,1.102069924594848,4,5
train,-0.5696314288400554,0.00817571403630627,1,7
train,7.634254748125245,3.16082923998481,7,4
train,0.33693052617638974,-0.030008282694445443,3,6
train,0.9635515816858973,-0.255973102897405,0,1
train,0.241989369248055,-0.041664053294192184,3,6
train,-1.0874858652864219,0.04110475270768037,1,2
train,1.2107226242820406,-0.015945648341347856,0,0
train,-2.1524894742968783,0.4689586977559244,1,2
train,-1.2889350478408363,-0.22878451046364212,1,2
train,0.3189098254589177,-0.35452208592136447,3,1
train,-1.5536081752155275,0.22264193701646634,1,2
train,0.34931530983427467,8.028251773057346e-05,3,7
train,-0.2758999286610078,0.874490249863589,4,5
train,-0.765161400382649,-0.3261666220198348,1,2
train,1.00365332769419,-0.446284395690735,0,1
train,0.4711155228350071,-0.4602468139630466,3,6
train,-1.515394674104524,0.37974034234663684,1,2
train,-1.3864016114649074,0.5209318388057734,1,2
train,0.078010658475956,-0.8232670978089097,3,6
train,-0.18934667647193873,-0.2499517544453711,3,6
train,0.3664425248107345,1.0982653520921257,4,1
train,-0.7128554897347856,0.7936872432342527,4,6
train,2.4832214564631374,-0.6392454967761861,0,0
train,-0.7762732777194318,-0.20305264276582077,1,2
train,0.05401338182999989,-0.5536850788725252,0,0
train,0.07035520233343132,-0.5566759198981943,3,0
train,-1.9624958091660696,0.25115208815720036,1,2
train,0.07283699391476652,-0.07318203034258114,0,1
train,-1.8263294419487495,0.47339523644916903,1,2
train,-0.9529807457792259,-0.26799683245523076,1,2
train,-0.6990422454135704,-0.306293480422721,1,2
train,0.3739106038194467,0.5119450255364317,4,6
train,-0.38411335961406823,0.04314043983288393,4,7
train,2.093929989946907,0.5044894560026056,3,4
train,-0.9843817277189311,0.33739721187519633,4,7
train,-1.5694053643814774,2.59665457462494,5,7
train,-0.6239357156230231,-0.24671727050837428,1,2
train,-0.47579006319455536,-0.7784270656114648,2,6
train,-2.3607763427262523,0.5890104147118939,1,2
train,1.10196172075852,-0.8313877627662812,3,0
train,1.7632729151412647,-0.5514661547466441,0,0
train,-1.7495527989517514,0.27771601165076737,1,2
train,-0.8165233862980675,-0.007589763454730952,1,6
train,-0.3312764528300568,-0.3758799621225471,3,2
train,2.253752105585186,-0.7630673402219744,3,0
train,0.3761989734176233,-0.3204103143934399,3,6
train,1.6929207875854981,-0.4054714957549296,3,0
train,0.5227785564343158,-0.9162425860147947,3,0
train,0.43751914872265124,-0.2797048626461811,3,7
train,-2.1352196732984687,0.30938519770352996,1,2
train,-1.4135440151688508,0.15795720113250244,1,2
train,0.2995701846272027,-0.5039799696212885,3,1
train,-0.8202517686033705,-0.237963667141004,1,6
train,-1.38846681192263,1.518628341146464,4,7
train,-0.20471743772294895,-0.49601340429141855,3,6
train,-0.2007550826267042,0.5533598361244926,4,7
train,-1.4528893367091715,0.07750887920810913,1,2
train,0.40740612870194737,-0.37481646768625065,3,7
train,-0.010205595185289575,-0.22520977290567315,3,6
train,0.42774843706017773,-0.699103985979017,3,6
train,1.100903852577563,-0.8140298605906201,3,0
train,-1.56118690143896,1.4534304851160675,4,5
train,-0.7761364589301343,0.960656282503443,4,5
train,-2.1972672777565907,0.46377498987194127,1,2
train,-1.2799067584344124,-0.009378986016919513,1,2
train,-1.0094312521867115,-0.004322640305785844,1,2
train,-0.2081347699284198,0.4469049666759283,4,5
train,0.25782651947513324,-0.2325913543603424,3,6
train,-2.1601343446121404,0.5896074867529514,1,2
train,-0.30719515881365134,0.7383539691882499,4,5
train,0.5125775632232681,-0.506010893189909,3,6
train,-0.6748169215156256,0.8224032806981159,1,3
train,0.6795009471425211,-0.5519256896894417,3,6
train,0.5950927627756165,-0.013668819825808165,3,1
train,-1.3551009169434025,0.9406714963146197,1,2
train,0.24256113825847164,-0.5752699395752369,3,6
train,-1.4122214096736276,0.0764033856270294,1,7
train,-1.505088944454558,0.04314655651385406,1,2
train,1.2744419743401991,-0.8066867817363483,3,0
train,1.323364235140066,-0.9526169544547454,3,0
train,-1.1352041523085772,-0.11327065076251415,1,2
train,-1.4885827571583092,0.14647462834146496,1,2
train,-0.04453284592603536,-0.5732491340139568,3,6
train,-1.1293395368714914,0.32578919059605216,1,7
train,0.9504956986408576,-0.7363045223685726,3,1
train,-1.570457662496755,0.07206983616896921,1,2
train,0.9805031627861629,-0.922276654894376,0,0
train,-2.2429224727456547,0.4320955817909034,1,2
train,-1.0437552688407845,0.6378848808443528,4,5
train,0.18977301161050017,-0.6605849773610581,3,6
train,-0.00524064896153106,-0.6059633166734023,3,6
train,-0.11867590514633053,-0.6521623686852988,3,6
train,3.817154197113519,-0.99351574651331,0,4
train,-0.16378545194844307,-0.570496690771516,3,2
train,0.5074367703100664,-0.12732165241514998,3,6
train,-1.3774037058493698,0.5791060721002297,1,2
train,1.4230798522559371,-0.3096820139338813,0,0
train,0.33744959808742037,-0.5336823833744871,3,6
train,-0.7173338706463002,0.7820913642869822,4,7
train,-1.538208922697331,0.39835194823128595,1,2
train,-0.9797433453857489,-0.08718486972034713,1,2
train,-1.8097181756494831,0.11911761364603489,1,2
train,1.1282450250005416,0.14994014077649995,3,6
train,-1.5323759676574458,0.2019564812128996,1,2
train,-0.7040791379487156,0.21571134448530893,1,3
train,-1.3157639967443326,0.22878252142311906,1,2
train,-0.16865453952728793,0.20582403126803958,4,7
train,-1.7840925214326318,0.3199027923419764,1,2
train,1.203497162621068,-0.6749139619120051,3,0
train,1.5064450790410817,-1.6998482406420166,2,1
train,1.669004852397871,-0.00931469199546834,2,1
train,1.1852293679580364,-0.1866486704535866,3,0
train,-2.0808169626578383,0.4058992638628909,1,2
train,1.051052354060489,-0.4947725010917982,3,0
train,1.084053145595243,-0.5667653379963615,3,0
train,-1.4774588225761909,1.1208873283623142,1,7
train,1.5625159115043632,0.020215180057396753,3,0
train,-0.9450172714324754,1.0649977872856258,4,5
train,1.507697094170964,-0.791934024026339,0,0
train,1.0643522678668442,-0.4331063252953873,0,1
train,0.8264614800420588,-0.8057528676625348,3,1
train,-0.8942865194376193,1.324223018831299,4,5
train,-1.028982016799203,-0.10898121501239529,1,2
train,1.0768945129253498,-0.8376779127713371,3,0
train,-0.6184819553264052,-0.32725466290332067,1,2
train,2.15802377753208,-0.5227440792256994,3,0
train,-1.0086403643499826,0.019712631709478665,1,2
train,-1.1341324939802742,-0.1137259265234435,1,2
train,-1.0237744881422612,0.12053136731152621,1,2
train,0.6676023838411754,-1.2276982757170778,2,1
train,0.5983615637951847,0.05744006927886816,4,7
train,2.350908264736655,-0.18884159691200475,3,4
train,1.1676335443864672,-0.21258553074654102,3,0
train,0.9439491120046105,-0.23809917836899344,3,6
train,-0.24031070143357425,-0.49210565754238494,3,6
train,-1.5933731357051086,0.55903681857137,1,7
train,1.5379953156579613,-0.18132261621128892,3,0
train,2.8303479356247574,-0.875031365504143,0,4
train,-0.1572828321844191,-0.6741679658581108,3,6
train,-1.3294553812228076,0.28722503093099144,1,2
train,-1.9160122241029307,0.25788491588597084,1,2
train,-0.7823808213976493,-0.2898120534980647,1,2
train,-2.2489971308576497,0.3968378291455778,1,2
train,-2.1625454840813467,0.47326173848759645,1,2
train,0.2964092494472163,-0.49675494724298164,3,6
train,-2.293394606965511,0.7371125720639653,1,2
train,-0.39682884526483264,-0.46418341607555824,3,2
train,0.3393835825037206,-0.8346636123505152,3,6
train,-0.13000910533844293,-1.145134712382603,2,6
train,0.3580511001623697,-0.9680620003970414,3,6
train,-1.4052999124561067,0.13185735018923694,1,2
train,2.4105229169363818,-0.4119050478776978,3,0
train,0.0009182174011386524,-0.3249527681330866,3,6
train,-0.4992259856786007,-0.3585189480077412,1,6
train,-1.4428956578383136,0.13051913323488032,1,2
train,0.7086959746233971,-1.0657238329000474,3,0
train,-0.22145240962413287,-0.13988459360027122,3,6
train,-1.2612618413269876,-0.09094203902560945,1,2
train,0.20137580313220166,-1.1060718673087084,2,6
train,0.10542216375486459,-0.8597735913133154,3,6
train,-0.8497889575436759,2.1002972791009604,5,7
train,-0.80804368725905,-0.2985282966039105,1,6
train,0.4931874046338546,-0.575028469881015,3,6
train,-1.6839336685529336,0.20765955769212158,1,2
train,-0.913680200054624,0.5737773673631048,4,5
train,-0.8048953309970116,0.5057317814804984,4,6
train,0.009330733698966646,-0.2684434202933096,3,6
train,0.9037652654014757,-1.2675883196476336,2,6
train,1.1879251148980754,-0.8420517285646936,0,0
train,1.4772555108159706,-0.5343839510461034,3,0
train,-1.3742173055023363,0.19988510318952027,1,2
train,0.7845793739848045,-0.9491502537166014,3,1
train,0.7255101790144282,-1.268641416104138,3,0
train,-1.360060775295323,0.3029765287466053,1,2
train,-1.8395380237649754,1.1993670647790071,1,7
train,-0.704532434656366,1.6291946897679412,4,5
train,-1.361250464463527,1.273751503878834,4,5
train,-1.3330124832360981,0.3958475179267454,1,2
train,0.8439394154437327,-1.1445976593538505,3,0
train,-0.41463223447970965,-0.4934099083770167,3,6
train,1.5874696667165742,-0.1635235938256975,3,0
train,-1.3811360404779167,0.4242720666571816,1,2
train,1.8607318326304605,0.7118338779191667,4,3
train,-1.4892379501114623,0.3423568819021919,1,2
train,0.3599881180116476,-0.9079651378887967,3,6
train,0.4466427254641753,-0.8505528727280647,0,0
train,-0.35283548727368874,0.2884012308642609,4,5
train,-1.7762289695586833,0.5495128342830248,1,2
train,0.9919683486737974,-0.5025097503635684,3,6
train,-0.5422013458178153,0.04848240373343207,1,7
train,0.01708722844334615,-0.771819916119728,3,0
train,0.06727845755534706,-0.6413342309639074,3,0
train,1.3776023845191774,-0.3137982745581851,2,6
train,0.16526218899614578,0.7974530581819411,4,6
train,-1.4898412184940653,0.008615508966581462,1,2
train,-2.1878718280393117,0.6955270223540162,1,7
train,-0.1297044970316382,-0.2745152163784667,3,6
train,-1.8447540431903438,0.5051990008738652,1,2
train,-1.194405053916727,1.0384181509987485,4,5
train,-1.4022911204036683,0.8241278667873942,1,7
train,1.091275510427577,0.08479055771534515,4,1
train,2.303737057981052,-0.35653167690045107,0,4
train,-1.7680501984912083,0.36630190910518023,1,2
train,-0.7331993409945884,1.0098914191760906,4,5
train,-0.3248773105064978,0.20735756670251773,4,7
train,0.49594070933163215,-0.01611215492548771,0,0
train,-1.435874116925815,1.2115075805529647,4,5
validation,-0.3387596072439503,-0.0783372393583065,3,1
validation,-0.053169038629524504,-0.24079097966184054,3,6
validation,-0.22929031569009786,2.1383823345779898,4,5
validation,0.037733712141282294,0.23123357687206644,3,3
validation,1.5002118882984363,-0.5638707189478201,3,1
validation,2.262759188674218,-0.8678337088600138,3,0
validation,-0.6574676873834105,0.6740703039981738,4,5
validation,1.840878220186075,-0.058294251493073164,3,4
validation,0.9124155113835793,-0.18546035674078448,2,1
validation,0.8288735625942473,-0.6773293498245578,2,1
validation,0.3769058478128135,0.2998396164130885,0,4
validation,0.006063644566482993,-0.4078656966339068,3,0
validation,0.2744135103799994,1.225044681546581,3,3
validation,0.2953913255511162,-0.5178633023306547,3,6
validation,-0.18069214440636483,-0.6454435178179347,3,2
validation,0.7542004810264856,-0.9267244641883748,3,1
validation,1.2174223283201253,-0.6164441960732738,3,0
validation,1.015887776550503,0.0628885434658548,3,6
validation,-0.10349035615927736,-0.5923869459847562,3,2
validation,-0.6260194858019967,-0.39731349347136513,1,6
validation,-0.257795376305242,-0.4075327975868362,3,2
validation,-0.11831362737612386,0.23965292098268082,4,6
validation,0.16891458550360738,0.19972799288979634,4,6
validation,-1.8214182272118062,2.8278298857985034,5,7
validation,-0.0417808417825067,3.1546097386846155,4,5
validation,0.937435789728082,-0.7321105419601367,0,0
validation,0.2252285771314831,-0.7310269748639184,3,6
validation,0.7140643863423851,-0.5900453568563836,3,1
validation,1.5241361029240958,-0.04925188457891837,3,0
validation,-1.3130196625180064,0.027309965687287927,1,6
validation,1.8927428150042276,-0.1971122843098584,0,4
validation,0.33183127978330207,0.36897198064533615,4,6
validation,-0.2326185289784015,0.5084757820658337,4,5
validation,0.863071329254626,-0.6035383176942036,3,1
validation,1.0923345553560313,-1.5174490767304267,2,1
validation,-0.16397957118979867,-0.6250448408953353,3,2
validation,1.2922034215309286,-0.8675880522785612,0,0
validation,0.8698060694310313,-0.6926376976207994,3,0
validation,0.06569990680438598,-0.4903326199255408,3,6
validation,1.57423821540175,-0.46374912851593425,3,0
validation,1.5438529729415813,-0.37924102629777934,3,0
validation,-1.322545150888103,0.27687402262567895,1,2
validation,1.0976005275476806,-0.8589342857687908,3,0
validation,1.9895310701394577,-0.6310894379048905,3,0
validation,-1.3411978433430096,0.08970672329503458,1,2
validation,0.886292190667664,-0.8150594349899264,0,1
validation,0.3953016679147583,-0.625382286333612,3,6
validation,-1.682235621175971,0.3522356628083904,1,2
validation,-0.806599418475749,0.8504192715162557,4,7
validation,0.9949681047223373,0.26210578062571976,3,6
validation,0.1064687966144033,0.19110528001190738,3,7
validation,-0.7087147040351732,0.7748915425854621,4,5
validation,0.7019003047608734,0.6242714397676672,4,1
validation,1.7395757107375371,-0.6161004136315504,0,0
validation,-1.441918663317361,0.3315958602691675,1,2
validation,0.5629827272470042,0.6266228180329481,4,6
validation,0.29801094666399336,-0.709432361719389,3,6
validation,1.0212869580077628,-1.4001598918236386,2,1
validation,1.4896291019276933,-0.775724880499625,3,0
validation,1.0094262559657907,-0.613772797128892,3,6
validation,-2.3634619751254924,0.6359119578855519,1,2
validation,0.9496174826650963,-0.799424632676307,0,0
validation,-1.6431129211845337,0.4802551442574038,1,2
validation,-1.607687654418521,0.07609437199747655,1,2
validation,-0.597744759368939,-0.26078933460337467,1,2
validation,-0.7013591019977358,-0.4999835063752017,1,2
validation,-0.1132155176231626,0.5081303134616013,4,6
validation,0.93715236913987,-0.3835586957572452,3,6
validation,-0.9616387631398102,0.9765919771262485,4,5
validation,1.3719768516746724,-0.1438863367421113,3,0
validation,1.4733857993402182,-0.661302685774288,0,0
validation,-0.6821642165579177,-0.2559734753915294,1,2
validation,-2.2565821384158786,0.5439897505853679,1,2
validation,0.716615452435483,0.0874317323093139,3,1
validation,1.5413262043776095,-1.0173442957493564,2,6
validation,-0.3245743039109368,2.523973552769055,4,3
validation,0.38819168143563604,-0.9005975752737576,3,0
validation,1.008547905923253,-0.3852160474217328,0,1
validation,-1.6970181590678857,0.2548270110258492,1,2
validation,1.2238379055584427,-0.04254630369388767,3,0
validation,-1.3167081185979237,0.37551433802713285,1,2
validation,1.3238792625930005,-0.5739071271551811,0,1
validation,1.1675040467127142,-0.5174593352970812,0,0
validation,0.17006578655151458,-0.6535188620725999,3,6
validation,1.3262582166210977,-0.9022503859793372,3,0
validation,-1.5493110543971518,0.4254432655254824,1,7
validation,-0.426122425831476,-0.4508104793719131,1,6
validation,-0.2658448397586316,0.7300860457882424,4,5
validation,0.10713722279495644,-0.19553766653368276,3,6
validation,-0.3831207912061092,-0.10374993585616614,4,7
validation,-1.3613903150634112,0.0802197807893746,1,2
validation,-1.4827428731528722,-0.01189780579539114,1,2
validation,0.8798582194468314,-0.7980942460998842,0,0
validation,1.2058398811364495,-1.7635419358175035,2,1
validation,0.0955823752820997,-0.6441330370996501,3,0
validation,-0.1754782799582642,-0.444467599778622,3,6
validation,-0.42787735229471513,2.0976723000286976,4,5
validation,0.4929156364192818,-0.8007547515283289,3,6
validation,-1.4375622255647533,0.03168272815190325,1,2
validation,1.5123605795854522,-0.5859943017815971,3,0
validation,1.9123008061250184,-0.3170637380753168,0,0
validation,1.0066501609964333,-0.45890132343101653,3,6
validation,-0.7572631235411373,-0.26609864257944776,1,6
validation,-1.071339301195756,-0.11713785442609216,1,2
validation,1.0900922619792845,-0.3899279609467831,0,0
validation,-0.1668419921523136,0.5344994776766964,4,7
validation,-0.2600768203816496,0.5747213030938527,4,5
validation,-0.3756152150797442,-0.032634054746443354,1,6
validation,0.8378242266458397,-0.9455940038344067,3,0
validation,-0.12985362076953982,-0.5143044902990761,3,2
validation,0.4637151864429878,-0.8713079433611357,0,0
validation,-1.3818103683372573,0.32378241906809024,1,2
validation,0.5194991802602366,1.4710795784985924,4,3
validation,1.5814452562666326,-0.6991904046687248,3,0
validation,0.756091208846789,-0.43802653746091536,3,0
validation,0.295029591206029,-1.001353497899844,2,6
validation,0.4061457359342714,0.9054328064780854,3,3
validation,1.2217180220636559,-0.6244375539151993,3,4
validation,0.5237316641375573,-0.018779703206399104,4,6
validation,-1.2259151601509568,-0.13045791987847208,1,2
validation,-2.2967298092602157,1.4366169062868688,1,7
validation,-2.0795189888526133,0.31750566218323834,1,2
validation,-0.8747281110694377,0.014403451055649483,1,2
validation,0.16278652042088337,1.2670303687911015,4,7
validation,-1.0856655716542025,0.40689893952737816,4,7
validation,-0.05189131131099542,-0.5777423332695767,3,2
validation,0.41641563186817404,-0.6053727290722207,3,6
validation,-0.7472819112986232,-0.1759809626838079,1,2
validation,-2.2855758302153633,0.8204470913574112,1,2
validation,1.7512660777090725,-0.24726612237749482,0,0
validation,-1.6084306237844725,0.04391996409323233,1,2
validation,-1.5494040365017565,0.048947211790057274,1,2
validation,0.9205075364022677,0.47911259514750665,4,3
validation,1.662685326962162,-0.779167684337765,0,0
validation,-0.06280382290639963,-0.5702236611712312,3,6
validation,-0.32796859494555386,-0.011617851355385284,4,7
validation,-1.894065305975985,0.2339607069533346,1,2
validation,1.2251553073565415,0.19049951939629767,4,3
validation,-0.5222058514309639,-0.1109807917128054,1,6
validation,-1.4251691547862435,0.17738659706841048,1,2
validation,0.9385319271039757,-0.6493187676896127,2,1
validation,-1.0168740000618501,0.5004207565873404,1,2
validation,1.6729385928628788,0.04365594603320738,2,1
validation,-2.1025070947046016,0.4239335286019564,1,2
validation,-1.2493288385983876,0.025678958846912278,1,2
validation,0.39115916494731057,-0.4040693974941041,3,0
validation,-0.7202446044801583,0.42851264653695653,1,6
validation,0.6945278764846678,-0.9028259993541378,3,1
validation,-0.39423161348163427,0.8016463761568194,1,3
validation,0.9391328736114566,-0.7649046668531713,3,0
validation,-1.9167590295464196,0.6807125111181096,1,2
validation,1.305421730725629,-0.6028379093647198,0,0
validation,-1.946183660218926,0.6291244066845013,1,2
validation,-1.4912774463957883,0.23518964900999562,1,2
validation,-0.045822446025755026,-0.08983697992762854,4,6
validation,-0.30833777413537494,-0.33388939209093493,3,7
validation,-0.1405300901059113,2.5087786130361467,5,7
validation,1.2523155845967817,-1.0079131026271901,3,0
validation,-1.9150560052208438,0.7032922394343518,1,2
validation,1.5904883696834848,-0.05550860180837767,3,0
validation,0.16728181609234963,-0.3436559018777427,3,6
validation,-0.4278316366107195,0.33709226986816304,4,5
validation,2.400103560385192,-0.3810215429524086,3,0
validation,1.4232697260924756,-1.0234501108269076,2,1
validation,-0.11054514549372098,-0.21585390330854323,3,6
validation,-0.29678664158051465,-0.40034121497875796,3,7
