threshold,precision,recall,f_beta
0.4268633003075077,0.7176470588235294,0.8798076923076923,0.8417663293468262
0.4271464343631522,0.7170923379174853,0.8774038461538461,0.8398527381500229
0.4280294570172057,0.718503937007874,0.8774038461538461,0.8402394106813996
0.42872025939820785,0.717948717948718,0.875,0.8383233532934131
0.4311955555105842,0.717391304347826,0.8725961538461539,0.836405529953917
0.4343131015350544,0.7188118811881188,0.8725961538461539,0.8367911479944674
0.43689581370483865,0.7202380952380952,0.8725961538461539,0.8371771217712177
0.43713334399747084,0.7196819085487077,0.8701923076923077,0.8352561144439317
0.43752871368602775,0.7191235059760956,0.8677884615384616,0.8333333333333333
0.43912010238959936,0.720558882235529,0.8677884615384616,0.8337182448036952
0.43924266266275863,0.72,0.8653846153846154,0.8317929759704251
0.44229861314846114,0.7214428857715431,0.8653846153846154,0.8321775312066575
0.4434035026067305,0.7228915662650602,0.8653846153846154,0.8325624421831638
0.4460506792178862,0.7223340040241448,0.8629807692307693,0.8306339657565942
0.4470024695673863,0.7237903225806451,0.8629807692307693,0.8310185185185185
0.44948457784915746,0.7252525252525253,0.8629807692307693,0.8314034275127375
0.4497241814017888,0.7267206477732794,0.8629807692307693,0.8317886932344765
0.45074369489484584,0.7261663286004056,0.8605769230769231,0.8298562818729717
0.4509947992469791,0.725609756097561,0.8581730769230769,0.827922077922078
0.4510148038123246,0.725050916496945,0.8557692307692307,0.8259860788863109
0.4516498785533278,0.726530612244898,0.8557692307692307,0.8263695450324976
0.4519045456833617,0.7259713701431493,0.8533653846153846,0.8244310264746865
0.4519868663768702,0.7274590163934426,0.8533653846153846,0.824814126394052
0.45292119833396444,0.728952772073922,0.8533653846153846,0.8251975825197582
0.45329446760101555,0.7304526748971193,0.8533653846153846,0.8255813953488371
0.4533979363457469,0.7298969072164948,0.8509615384615384,0.8236389018147976
0.4541934052793372,0.731404958677686,0.8509615384615384,0.8240223463687151
0.4544980153673071,0.7308488612836439,0.8485576923076923,0.8220773171867722
0.456005510921604,0.7302904564315352,0.8461538461538461,0.8201304753028891
0.45663165254528937,0.7297297297297297,0.84375,0.8181818181818182
0.45775075420047556,0.73125,0.84375,0.8185634328358209
0.4577680660464407,0.7306889352818372,0.8413461538461539,0.8166122258516099
0.4578378055743716,0.7301255230125523,0.8389423076923077,0.8146591970121383
0.46081892651965317,0.7316561844863732,0.8389423076923077,0.8150397010742644
0.46099877873083983,0.7310924369747899,0.8365384615384616,0.8130841121495327
0.4611149267545258,0.7326315789473684,0.8365384615384616,0.8134642356241234
0.461852795261322,0.7320675105485233,0.8341346153846154,0.8115060804490178
0.4627148155881527,0.733615221987315,0.8341346153846154,0.8118858212447357
